fecha,equipo,comercio,imagen,tipo_comercio,reja,año_apertura,cantidad_trabajadores,trabajadores_salario_fijo,exp_trabajadores_3mes,venta_vs_mesantes,razon_ventas,exp_ventas_3mes,inventario_vs_mesantes,exp_inventario_3mes,nivel_inventario,precios,exp_precios_3mes,afect_crimen,afect_credito,afect_precios,afect_compe,credits_bancos,credits_proveedor,credits_familia,credits_gobierno,credits_privado,credits_otro,razon_no_credito,quiere_crezca,porque_no_crezca,min_salario,tecnologia,tecnologia_habitual,hs_apertura,hs_cierre,consumo_kw,sexo_encuestado,telefono,local,estudios,edad,lat,long
2025-10-18 08:04:18,Team Caseros,Santos Carniceria,https://mit.co1.qualtrics.com/Q/File.php?F=F_3I47uwtsfUdoaAc,CARNICERÍA,1,2008.0,4.0,0.0,Igual,Peor,La situación económica ,Mayores,Permaneció igual,Incremente,Muy poco,Aumentó,Aumenten,Nada,Nada,Mucho,Poco,0.0,0.0,0.0,0.0,0.0,,Las tasas de interés son muy altas,1.0,,No cerraria,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",9:00 am,8:00 pm,2200.0,0,34659873.0,Rentado,Primaria,De 41 a 50,-34.6144509,-58.5786258
2025-10-18 08:04:40,Carapachenses,Verdulería Ruth,https://mit.co1.qualtrics.com/Q/File.php?F=F_smJJEYVR26Pl86R,VERDULERÍA,0,2014.0,3.0,0.0,Igual,Igual,,Iguales,Permaneció igual,Igual,En su nivel correcto,Permaneció igual,Aumenten,Algo,Algo,Mucho,Algo,0.0,0.0,0.0,0.0,0.0,,Las tasas de interés son muy altas,1.0,,1000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",8:30 am,8:30 pm,300.0,1,21953300.0,Rentado,Secundaria,De 31 a 40,-34.528775,-58.536558
2025-10-18 08:17:03,Carapachenses,Almacén Pablo,https://mit.co1.qualtrics.com/Q/File.php?F=F_24vlIU9lB5UVeae,ALMACÉN,0,2003.0,1.0,0.0,Igual,Peor,,Iguales,Permaneció igual,Igual,En su nivel correcto,Aumentó,Aumenten,Poco,Nada,Moderado,Moderado,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,0.0,Porque tendría que pagar más impuestos,4.000.000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.,Plataformas online/móviles para hacer pedidos a proveedores.",9:30 am,8:30 pm,1200.0,0,58167566.0,Rentado,Secundaria,De 41 a 50,-34.529269,-58.536265
2025-10-18 08:26:38,Carapachenses,Panadería y confitería ,https://mit.co1.qualtrics.com/Q/File.php?F=F_9EnSkWLW7aEp0qd,CONFITERÍA O PANADERÍA,0,1980.0,10.0,10.0,Igual,Peor,,Iguales,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Nada,Nada,Moderado,Nada,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,-,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",7:00 am,8:00 pm,,0,,Propio,Secundaria,De 41 a 50,-34.528494,-58.536051
2025-10-18 08:24:45,NanoVoices Analytics,Don Vicente,https://mit.co1.qualtrics.com/Q/File.php?F=F_TqgUaESDSc2Tnq1,CONFITERÍA O PANADERÍA,0,2024.0,3.0,3.0,Aumente,Peor,La situación del país. La forma de gobernar. Mucha corrupción y no se hace nada para los comercios.,Mayores,Disminuyó,Incremente,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Algo,Nada,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,700000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",7:30 am,9:00 pm,,0,30046405.0,Rentado,Secundaria,Más de 60,,-58.504412
2025-10-18 08:25:29,Insight Lomas,Kiosco Smile,https://mit.co1.qualtrics.com/Q/File.php?F=F_1ptEaaZlvVRr2tu,KIOSKO,0,2017.0,2.0,0.0,Igual,Mejor,Mejoran porque con el calor la gente compra mas bebida,Iguales,Disminuyó,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Nada,Nada,Poco,Nada,0.0,0.0,1.0,0.0,0.0,,No creo que me lo aprobarían,0.0,Porque está satisfecho con su negocio,2000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",6:00 am,5:00 pm,256000.0,1,,Propio,Secundaria,De 31 a 40,-34.7649531,-58.3987123
2025-10-18 07:51:05,Mit-Tandil Dara Hub,Todo limpio,https://mit.co1.qualtrics.com/Q/File.php?F=F_1mDzP7foERhi9nK,ALMACÉN,0,2023.0,1.0,1.0,Igual,Igual,Por el contexto económico ,Iguales,Permaneció igual,Disminuya,En su nivel correcto,Aumentó,Permanezcan igual,Poco,Mucho,Algo,Poco,1.0,1.0,1.0,0.0,1.0,,,1.0,,1000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",10:00 am,8:30 pm,,0,94316769.0,Rentado,Secundaria,De 31 a 40,,-59.131398
2025-10-18 08:09:35,Vicente L√≥pez,vitalcer,https://mit.co1.qualtrics.com/Q/File.php?F=F_2XaLg0VYBcHi3Wu,DIETÉTICAS,0,2017.0,5.0,5.0,Igual,Igual,un aumento al mismo produ,Menores,Aumentó,Igual,En su nivel correcto,Aumentó,Permanezcan igual,Nada,Nada,Nada,Algo,0.0,0.0,0.0,0.0,1.0,0,No necesito un crédito,0.0,Porque tendría que pagar más impuestos,1300000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,8:30 pm,900.0,1,69381811.0,Propio,Secundaria,De 21 a 30,-34.528308,-58.48168
2025-10-18 08:37:44,Carapachenses,Verduleria,https://mit.co1.qualtrics.com/Q/File.php?F=F_3DwMDVJEFtcgzMj,VERDULERÍA,0,2002.0,5.0,5.0,Igual,Peor,,Iguales,Permaneció igual,Incremente,Muy poco,Aumentó,Aumenten,Poco,Nada,Nada,Nada,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,-,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",7:00 am,9:00 pm,,0,62742974.0,Rentado,Secundaria,Menos de 20,-34.528419,-58.536076
2025-10-18 08:41:39,NanoVoices Analytics,Casa vanesa,https://mit.co1.qualtrics.com/Q/File.php?F=F_2900YNZaWxs9jWo,KIOSKO,0,2007.0,2.0,2.0,Igual,Peor,La gente tiene menos plata y el rubro es más vicio que otra cosa ,Mayores,Permaneció igual,Incremente,Muy poco,Aumentó,Aumenten,Nada,Nada,Mucho,Mucho,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,0.0,Porque sería muy complicado administrarlo,2000000,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",10:30 am,9:00 pm,,0,59284664.0,Rentado,Secundaria,De 51 a 60,,-58.504953
2025-10-18 08:24:36,Carapachenses,Testa grosa,https://mit.co1.qualtrics.com/Q/File.php?F=F_3Rlop0rOCZLL55X,KIOSKO,0,2019.0,2.0,0.0,Igual,Igual,,Mayores,Permaneció igual,Disminuya,En su nivel correcto,Aumentó,Aumenten,Nada,Nada,Mucho,Mucho,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,-,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",7:30 am,8:30 pm,,1,31295615.0,Rentado,Secundaria,De 51 a 60,-34.528519,-58.536041
2025-10-18 08:40:50,Insight Lomas,Doña Mary,https://mit.co1.qualtrics.com/Q/File.php?F=F_3qV6HsJbw25JTIE,CONFITERÍA O PANADERÍA,0,2025.0,1.0,1.0,Aumente,Mejor,Aumentó la cantidad de gente en el barrio,Menores,Permaneció igual,Disminuya,Muy poco,Aumentó,Permanezcan igual,Poco,Moderado,Mucho,Algo,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,900000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",8:00 am,6:00 pm,,1,23051575.0,Rentado,Secundaria,De 41 a 50,-34.7656362,-58.3984508
2025-10-18 08:44:54,Carapachenses,Los 3 varones ,https://mit.co1.qualtrics.com/Q/File.php?F=F_2R4fByIn6Gj2ZRy,CARNICERÍA,0,1997.0,1.0,0.0,Igual,Peor,,Iguales,Permaneció igual,Disminuya,En su nivel correcto,Aumentó,Aumenten,Nada,Nada,Moderado,Algo,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,0.0,Porque tendría que hacer trámites muy costosos,5.000.000,,Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,8:00 am,8:00 pm,,0,27398044.0,Rentado,Primaria,Más de 60,-34.528325,-58.536058
2025-10-18 08:50:42,Vicente L√≥pez,La panadería,https://mit.co1.qualtrics.com/Q/File.php?F=F_XXRWUrRiY0CBoNr,CONFITERÍA O PANADERÍA,0,2017.0,2.0,3.0,Igual,Igual,No quiso responder ,Mayores,Permaneció igual,Incremente,Demsiado grande,Permaneció igual,Aumenten,Nada,Nada,Nada,Nada,0.0,0.0,0.0,0.0,0.0,no quiso responder,No necesito un crédito,1.0,,No quiso responder ,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",7:00 am,8:00 pm,1000.0,1,,Rentado,Secundaria,De 51 a 60,,
2025-10-18 08:20:16,Team Caseros,San Carlos,https://mit.co1.qualtrics.com/Q/File.php?F=F_3D704Y58SsSyuhf,CONFITERÍA O PANADERÍA,1,1980.0,4.0,0.0,Igual,Peor,La situación económica ,Mayores,Permaneció igual,Igual,En su nivel correcto,Aumentó,Aumenten,Mucho,Nada,Moderado,Nada,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,No cerraría,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",6:30 am,8:00 pm,,1,,Rentado,Secundaria,De 41 a 50,-34.6093795,-58.5786687
2025-10-18 08:57:05,South Orange,El tano,https://mit.co1.qualtrics.com/Q/File.php?F=F_2rkLkz6nDWuqYWz,KIOSKO,0,2024.0,2.0,1.0,Igual,Peor,Economia general,Mayores,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Nada,Nada,Mucho,Nada,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,3000000,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,11:00 pm,350000.0,0,,Propio,Secundaria,De 51 a 60,-34.761964,-58.216307
2025-10-18 09:00:46,Carapachenses,Despensa Ramona ,https://mit.co1.qualtrics.com/Q/File.php?F=F_cOVhCsALNasRK13,ALMACÉN,1,2009.0,3.0,0.0,Igual,Igual,,Mayores,Permaneció igual,Incremente,En su nivel correcto,Permaneció igual,Aumenten,Nada,Nada,Moderado,Mucho,0.0,0.0,0.0,0.0,0.0,,Las tasas de interés son muy altas,1.0,,-,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.,Plataformas online/móviles para hacer pedidos a proveedores.",9:00 am,11:00 pm,400.0,1,52622701.0,Rentado,Secundaria,De 21 a 30,-34.527284,-58.535878
2025-10-18 08:50:41,Focus Data,Somalia,https://mit.co1.qualtrics.com/Q/File.php?F=F_UT1tIm3xQnVIG0p,CAFETERÍAS,0,2020.0,2.0,0.0,Igual,Mejor,Mas comercio por fecha especial del dia de la madre. Tiende a aumentar a fin de año,Mayores,Aumentó,Incremente,Muy poco,Aumentó,Aumenten,Poco,Nada,Moderado,Poco,0.0,1.0,1.0,0.0,0.0,0,Las tasas de interés son muy altas,1.0,,2000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",8:30 am,7:00 pm,,0,55619054.0,Rentado,Secundaria,De 31 a 40,-34.7620661,-58.3987572
2025-10-18 08:56:41,NanoVoices Analytics,Verdulería granja margarita,https://mit.co1.qualtrics.com/Q/File.php?F=F_1jvznS3tVdzwJJA,VERDULERÍA,0,2013.0,2.0,2.0,Igual,Peor,Comercios nuevos ,Mayores,Permaneció igual,Igual,En su nivel correcto,Permaneció igual,Aumenten,Nada,Nada,Mucho,Mucho,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,0.0,Porque tendría que pagar más impuestos,5000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:30 am,8:30 pm,,1,34390408.0,Rentado,Secundaria,De 41 a 50,,-58.505268
2025-10-18 08:59:41,Carapachenses,El estanciero ,https://mit.co1.qualtrics.com/Q/File.php?F=F_2s4LXTyeMCVoE4A,GRANJA,0,2004.0,2.0,1.0,Aumente,Igual,,Mayores,Permaneció igual,Igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Nada,Nada,0.0,1.0,0.0,0.0,0.0,,Las tasas de interés son muy altas,0.0,Porque está satisfecho con su negocio,1700000,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.,Plataformas online/móviles para hacer pedidos a proveedores.",9:00 am,8:00 pm,700.0,1,40292961.0,Rentado,Secundaria,De 51 a 60,-34.527403,-58.535857
2025-10-18 09:00:06,Vicente L√≥pez,Oregano,https://mit.co1.qualtrics.com/Q/File.php?F=F_3hEE5sVzC4Q2LuJ,BARES Y PEQUEÑOS RESTAURANTES,0,1995.0,3.0,2.0,Igual,Peor,Igual,Menores,Disminuyó,Incremente,Muy poco,Aumentó,Aumenten,Moderado,Moderado,Mucho,Nada,0.0,1.0,0.0,0.0,0.0,nada,No necesito un crédito,1.0,,No,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",12:00 pm,11:00 pm,1364.0,0,,Rentado,Secundaria,De 41 a 50,,
2025-10-17 19:12:30,Two heads thinks better than one,Granja la benassi,https://mit.co1.qualtrics.com/Q/File.php?F=F_1QcrhHcpOgOuXvl,ALMACÉN,1,2011.0,1.0,1.0,Disminuya,Igual,"Si bien las ventas estan bajas, se mantienen no hay crecimiento ni cambios",Menores,Permaneció igual,Incremente,Muy poco,Aumentó,Aumenten,Poco,Mucho,Moderado,Poco,0.0,0.0,0.0,0.0,0.0,,Los requerimientos de garantía son muy altos,1.0,,2500000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",9:00 am,9:00 pm,850.0,0,53166587.0,Propio,Secundaria,De 41 a 50,,
2025-10-18 09:04:16,EconoMetrics,kiosco nazca ,https://mit.co1.qualtrics.com/Q/File.php?F=F_4SFxzRw0m7XyNY5,KIOSKO,1,2017.0,2.0,1.0,Igual,Mejor,el gasto de la gente (ingreso disponible),Mayores,Disminuyó,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Nada,Nada,Mucho,Poco,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,1500000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",7:30 am,8:00 pm,,1,30463482.0,Rentado,Secundaria,De 41 a 50,,
2025-10-18 09:13:33,Carapachenses,Yin pizzería ,https://mit.co1.qualtrics.com/Q/File.php?F=F_2rjBkNgDRMqctN7,BARES Y PEQUEÑOS RESTAURANTES,0,2000.0,5.0,5.0,Igual,Igual,,Mayores,Permaneció igual,Igual,En su nivel correcto,Aumentó,Aumenten,Nada,Nada,Poco,Nada,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,-,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.,Plataformas online/móviles para hacer pedidos a proveedores.",11:30 am,11:00 pm,,1,66345765.0,Rentado,Universidad y más,De 21 a 30,-34.527131,-58.536279
2025-10-18 09:14:54,Focus Data,Maxikiosco los nietos,https://mit.co1.qualtrics.com/Q/File.php?F=F_1mUBeK8Rrf3SMRR,KIOSKO,0,1985.0,2.0,2.0,Igual,Peor,No hay plata en la calle ,Mayores,Permaneció igual,Incremente,Muy poco,Permaneció igual,Aumenten,Moderado,Poco,Poco,Mucho,0.0,1.0,0.0,0.0,0.0,0,No necesito un crédito,1.0,,No se iria ,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",9:30 am,7:30 pm,,1,35903966.0,Rentado,Secundaria,De 21 a 30,-34.7619774,-58.399529
2025-10-18 09:05:46,Los Bohemios,positano,https://mit.co1.qualtrics.com/Q/File.php?F=F_2qDhqvYc8XAuyhS,KIOSKO,0,2013.0,2.0,2.0,Igual,Peor,"cree que su negocio no es necesario, las golosinas no son tan necesario",Mayores,Disminuyó,Incremente,Muy poco,Aumentó,Permanezcan igual,Nada,Nada,Mucho,Moderado,0.0,0.0,0.0,0.0,0.0,no de niguna,Las tasas de interés son muy altas,1.0,,3.000.000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",6:00 am,9:00 pm,1905.0,1,67924122.0,Rentado,Primaria,De 51 a 60,-34.5994235,-58.4383738
2025-10-18 09:20:35,Vicente L√≥pez,Kioskos ,https://mit.co1.qualtrics.com/Q/File.php?F=F_12D4LkX9BPmLGDV,KIOSKO,0,2015.0,3.0,3.0,Disminuya,Peor,No hay plata ,Mayores,Disminuyó,Incremente,Muy poco,Bajó,Aumenten,Nada,Mucho,Nada,Nada,0.0,1.0,0.0,0.0,0.0,proveedores,No necesito un crédito,0.0,Porque sería muy complicado administrarlo,600000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,11:00 pm,,1,55688671.0,Rentado,Secundaria,De 41 a 50,,-58.482615
2025-10-18 09:14:26,Carapachenses,Macillosco Dani,https://mit.co1.qualtrics.com/Q/File.php?F=F_XCb4dGOeQNoK1HP,KIOSKO,0,1998.0,2.0,0.0,Igual,Peor,,Menores,Permaneció igual,Disminuya,Muy poco,Aumentó,Aumenten,Nada,Mucho,Mucho,Nada,1.0,1.0,0.0,0.0,1.0,,,0.0,Porque sería muy complicado administrarlo,0,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",6:30 am,11:00 pm,600.0,0,38006530.0,Rentado,Universidad y más,Más de 60,-34.527222,-58.536339
2025-10-15 08:27:33,"SALISM (simpson, agustin, lucas innovan san martin)",Dominican Barber Shop,https://mit.co1.qualtrics.com/Q/File.php?F=F_1E6WokH8e5zQivL,DIETÉTICAS,1,2005.0,2.0,2.0,Igual,Igual,"La gente no tiene plata, no suben los sueldos",Menores,Permaneció igual,Disminuya,Muy poco,Aumentó,Aumenten,Poco,Moderado,Moderado,Algo,0.0,0.0,0.0,0.0,0.0,0,No necesito un crédito,1.0,,1000000,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,5:00 pm,538.0,0,57051553.0,Rentado,Secundaria,Más de 60,-34.5690649,-58.5222179
2025-10-18 09:27:00,Two heads thinks better than one,El almacen de leila,https://mit.co1.qualtrics.com/Q/File.php?F=,KIOSKO,0,2024.0,1.0,1.0,Aumente,Peor,,Mayores,Disminuyó,Incremente,Muy poco,Aumentó,Disminuyan,Algo,Nada,Algo,Mucho,0.0,0.0,0.0,0.0,0.0,,Los requerimientos de garantía son muy altos,0.0,Porque tendría que hacer trámites muy costosos,800000,Ninguno: No usamos ninguna herramienta digital (todos los procesos son manuales).,Ninguna de las anteriores.,1:30 pm,12:00 pm,,preferencia de no especificar,35078429.0,Propio,Secundaria,De 21 a 30,,
2025-10-18 09:28:05,EconoMetrics,Pescadería Mariel,https://mit.co1.qualtrics.com/Q/File.php?F=F_2QWgR3JA5T2SyKT,OTROS,0,2005.0,2.0,2.0,Igual,Peor,Situación Econlmica ,Menores,Disminuyó,Disminuya,En su nivel correcto,Permaneció igual,Aumenten,Nada,Nada,Poco,Poco,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,Por nada ,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,8:00 pm,,0,,Rentado,Secundaria,De 51 a 60,-34.5828675,-58.5054012
2025-10-18 09:30:04,EconoMetrics,el globo rojo,https://mit.co1.qualtrics.com/Q/File.php?F=F_2tpXd2RLG3NVE4h,KIOSKO,0,2016.0,2.0,1.0,Igual,Igual,,Iguales,Permaneció igual,Igual,En su nivel correcto,Aumentó,Permanezcan igual,Nada,Nada,Poco,Nada,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,0.0,Porque está satisfecho con su negocio,6000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",8:00 am,7:30 pm,,1,,Rentado,Secundaria,De 51 a 60,-34.5816971,-58.5065059
2025-10-18 09:29:12,NanoBA,Nuestra Carne ,https://mit.co1.qualtrics.com/Q/File.php?F=F_24vcGntf7ON43sg,CARNICERÍA,0,2017.0,3.0,3.0,Igual,Peor,precios,Menores,Disminuyó,Igual,Demsiado grande,Aumentó,Aumenten,Nada,Nada,Mucho,Poco,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,no hay,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",8:00 am,8:30 pm,,0,27076216.0,Rentado,Preparatoria,De 41 a 50,-34.5770256,-58.4310212
